Ls [Deg]	OMEGA pressure [Pa]	MCD pressure [Pa]
nan	nan	nan
nan	nan	nan
279.571014	534.503248	570.587524
nan	nan	nan
279.578003	561.772515	588.359680
nan	nan	nan
279.744995	552.699996	572.289185
279.747986	549.857548	568.116394
279.752014	553.269739	589.910217
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.092987	557.582749	568.983337
280.096008	560.577013	577.181763
280.100006	568.101084	580.725647
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.266998	582.037707	569.200195
280.273987	557.091561	568.624329
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.614014	535.267003	562.008606
280.617004	544.271975	559.484741
280.622009	545.493565	576.467224
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.789001	567.272170	568.824829
280.790985	564.013380	573.453125
280.795013	573.234761	587.782898
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.962006	539.648257	573.502136
280.968994	538.363679	582.444885
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
281.308990	562.874111	567.926941
281.312012	554.753772	568.487976
281.316010	558.329480	583.913818
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
281.483002	529.028033	564.886658
nan	nan	nan
281.489990	548.002842	587.765381
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.179993	534.124687	566.680359
282.183990	536.564208	568.771606
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.350006	577.979068	567.615173
282.352997	575.854873	570.946838
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.523010	538.957731	560.550476
282.526001	549.006705	550.987915
282.529999	544.001424	571.803894
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.869995	551.244721	574.102051
282.872986	546.793854	573.375732
282.877014	576.079844	590.246033
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.216003	540.021703	561.979675
283.218994	537.775052	558.630249
283.222992	555.948520	585.832642
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.562012	539.923682	571.087708
283.565002	518.126089	558.607361
283.569000	563.244816	580.391602
283.574005	641.096547	595.438965
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.734985	568.896136	574.652832
283.738007	545.765516	553.008423
283.742004	555.663285	559.229980
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
284.772003	546.723281	569.635803
284.774994	537.068329	567.023743
284.778992	578.895149	581.940735
nan	nan	nan
nan	nan	nan
nan	nan	nan
284.946991	548.943365	575.731750
284.951996	496.630684	561.727722
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.292999	519.772807	560.142944
285.296997	556.634414	585.595825
285.300995	560.757264	591.146851
nan	nan	nan
nan	nan	nan
285.634003	536.609757	573.391174
285.636993	523.763317	563.421265
285.641998	525.614325	562.898254
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.979004	574.518210	561.705444
285.981995	558.387983	558.035156
285.985992	578.525519	564.024170
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.152008	538.243493	564.946533
286.153992	531.566508	566.581482
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.502991	570.753909	571.821777
286.506989	568.221918	596.793457
nan	nan	nan
nan	nan	nan
286.667999	543.683625	564.394409
286.670990	559.480403	567.140198
286.674988	571.323287	580.499817
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.842987	538.319735	573.476562
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
287.355988	538.022204	569.357483
287.359009	520.227534	557.643066
nan	nan	nan
287.873993	543.530673	555.979370
287.877991	574.551548	564.969055
nan	nan	nan
288.214996	542.731548	558.931519
288.217987	535.195274	547.428345
288.221985	550.628460	550.938538
288.226013	575.827763	591.689453
nan	nan	nan
nan	nan	nan
nan	nan	nan
288.731995	554.667874	569.942505
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
289.079010	533.089780	568.787720
289.083008	542.728729	583.960144
nan	nan	nan
nan	nan	nan
nan	nan	nan
289.246002	542.601997	564.260315
289.250000	533.617420	572.338806
289.255005	619.097329	587.911133
nan	nan	nan
289.929993	568.420561	562.696045
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.273010	547.624371	571.846741
290.277008	563.931277	577.323669
290.281006	583.958372	596.677490
nan	nan	nan
nan	nan	nan
290.444000	540.846799	566.028625
290.447998	557.932285	582.111267
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.786011	505.142668	553.673035
290.790009	513.707921	548.430054
290.794006	548.933823	581.641113
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.955994	547.747947	556.373230
290.959991	533.698154	568.905640
290.964996	551.906307	583.372437
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.127014	538.694678	563.954590
291.131012	560.295091	563.118286
291.135010	592.150414	587.053406
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.467987	539.565323	568.890503
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.639008	524.683981	552.487122
291.643005	543.153986	558.963379
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.988007	550.304380	576.846191
nan	nan	nan
nan	nan	nan
292.320007	551.621531	564.142212
292.325012	552.603609	567.885193
292.329010	573.413700	592.732300
nan	nan	nan
nan	nan	nan
nan	nan	nan
292.661011	532.231950	558.877197
292.665009	529.320164	548.055054
292.669006	560.789222	582.517883
nan	nan	nan
nan	nan	nan
nan	nan	nan
293.850006	548.706909	555.011780
293.855011	528.068945	551.176331
293.859009	542.072560	569.463928
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.019989	558.669252	565.088196
294.023987	566.735945	566.630188
294.028015	563.863952	587.804749
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.190002	550.178171	563.200439
294.194000	572.507489	562.238464
294.197998	566.990278	577.369324
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.359009	539.859493	568.447510
294.363007	523.549470	550.624329
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.697998	548.435747	553.998596
294.707001	545.877656	579.004395
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.036987	571.875912	560.062622
295.040985	572.535308	552.609192
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.376007	518.108558	549.083008
295.380005	539.830724	557.600769
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.882996	557.965687	557.627930
295.886993	567.270487	566.421875
295.890991	555.853596	584.842896
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.052002	534.418223	558.845703
296.056000	533.451893	555.364929
296.059998	562.099282	579.820435
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.394012	515.312713	546.260437
296.398010	537.094275	574.094788
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.566986	597.838756	581.561584
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.233002	530.339606	553.011597
297.237000	539.023466	561.052917
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.402008	574.985336	556.213318
297.406006	577.843932	545.963867
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.574005	543.387457	549.179199
297.579010	552.846152	565.431763
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.075012	545.489946	567.570496
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.579010	553.885100	560.132629
298.583008	523.225327	560.825256
298.588013	566.291454	565.867920
298.589996	561.566796	580.368042
nan	nan	nan
nan	nan	nan
298.915009	539.412468	553.224426
298.919006	551.676234	553.761719
298.923004	609.271689	583.868225
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.417999	551.892990	558.315369
299.421997	550.216264	568.073730
299.425995	564.102250	571.408020
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.585999	554.438068	562.981506
299.589996	546.052911	563.708496
299.593994	561.223554	591.895325
299.596985	555.521672	583.347900
nan	nan	nan
nan	nan	nan
300.756989	552.928356	557.478027
300.761993	565.583880	565.467957
300.765991	586.338678	577.911316
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
301.929993	519.536819	546.130188
301.933990	562.395060	569.047302
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.096985	580.751893	563.994934
302.101013	541.128031	571.225647
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.259003	559.737194	564.697571
302.263000	492.092757	562.637146
nan	nan	nan
302.269989	561.699643	574.020752
nan	nan	nan
nan	nan	nan
302.592010	548.134281	560.963074
302.596008	595.573421	562.112305
302.601013	578.704748	568.826355
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.759003	542.417609	560.422974
nan	nan	nan
nan	nan	nan
nan	nan	nan
303.424011	524.354496	554.138855
303.428009	535.304260	556.797424
303.432007	553.814528	572.815918
nan	nan	nan
303.589996	529.022653	558.841064
303.593994	553.021814	551.651245
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.256989	560.831230	561.486572
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.419006	522.832715	553.785767
304.423004	639.598313	560.777832
304.427002	534.283926	566.069214
nan	nan	nan
nan	nan	nan
304.584991	525.438300	551.261292
304.588989	549.076397	547.103516
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.915985	556.129565	555.937073
304.920990	534.157676	540.639404
nan	nan	nan
nan	nan	nan
305.246002	527.709575	549.900269
305.251007	541.567725	554.137573
305.255005	577.086499	572.824951
nan	nan	nan
nan	nan	nan
305.411987	527.564382	562.129211
nan	nan	nan
nan	nan	nan
nan	nan	nan
305.742004	513.491763	552.480225
305.746002	575.677054	559.046753
305.750000	618.123219	569.388000
nan	nan	nan
nan	nan	nan
305.907013	648.215974	566.347595
nan	nan	nan
305.915009	558.224507	557.512817
305.917999	555.472249	568.168518
nan	nan	nan
306.071991	535.611643	550.519470
306.075989	539.843529	559.844360
nan	nan	nan
nan	nan	nan
nan	nan	nan
306.566986	535.284361	556.955872
306.571014	541.474377	559.077271
nan	nan	nan
nan	nan	nan
nan	nan	nan
306.899994	541.635062	555.054077
nan	nan	nan
306.907013	565.363600	580.859314
nan	nan	nan
307.226013	534.311243	558.770508
307.230988	531.785698	549.477600
nan	nan	nan
nan	nan	nan
nan	nan	nan
307.394012	551.850523	548.953491
307.398010	559.953432	560.164062
nan	nan	nan
nan	nan	nan
308.210999	528.751439	547.560974
308.214996	531.389921	550.268799
nan	nan	nan
nan	nan	nan
nan	nan	nan
308.539001	534.744670	555.985779
308.542999	557.431381	555.674072
308.549988	574.408938	583.268372
309.684998	545.185443	549.732117
309.688995	561.536279	554.980957
nan	nan	nan
nan	nan	nan
nan	nan	nan
309.848999	551.445837	552.158386
309.852997	555.042558	561.181763
309.856995	554.803503	568.280457
309.859985	570.943382	581.175964
nan	nan	nan
310.174988	533.323539	566.320801
nan	nan	nan
nan	nan	nan
310.186005	542.241131	572.499756
nan	nan	nan
310.501007	536.549795	552.413452
310.506012	537.378704	560.181213
310.510010	550.586782	568.495422
310.511993	542.231025	581.746826
nan	nan	nan
nan	nan	nan
311.157013	544.290058	561.218628
311.161987	599.495967	559.257812
nan	nan	nan
nan	nan	nan
nan	nan	nan
311.321991	537.572617	555.104248
311.326996	548.894701	564.614441
nan	nan	nan
311.641998	531.378879	552.601013
311.645996	540.920040	556.620178
311.649994	565.048279	567.852661
311.652008	595.947389	575.009216
nan	nan	nan
311.803986	508.857537	545.754333
311.808014	583.960342	557.688782
nan	nan	nan
nan	nan	nan
312.128998	527.641451	550.985535
312.131989	558.760150	555.006042
nan	nan	nan
nan	nan	nan
312.140015	516.177481	575.184143
nan	nan	nan
312.459015	437.773320	539.249084
312.462006	565.449450	573.776001
312.463989	576.098509	580.020020
nan	nan	nan
312.781006	549.214610	545.021667
312.782990	533.878734	554.656616
312.786011	547.825469	564.261353
nan	nan	nan
313.102997	505.150875	559.185669
nan	nan	nan
nan	nan	nan
313.109985	513.847930	555.656067
313.113007	542.801521	577.466248
nan	nan	nan
313.914001	537.294260	547.617188
313.915985	535.189327	543.149719
nan	nan	nan
313.921997	587.420436	572.653076
nan	nan	nan
314.398010	538.350203	552.587708
314.401001	587.207901	552.439453
nan	nan	nan
nan	nan	nan
nan	nan	nan
315.204010	551.397226	552.239563
315.205994	535.453232	554.347168
315.209015	550.278904	560.380005
315.212006	552.460507	572.512146
nan	nan	nan
316.329010	545.362483	550.515381
316.332001	534.852157	558.120422
316.334015	550.496581	561.760986
nan	nan	nan
nan	nan	nan
nan	nan	nan
316.812988	566.834260	550.311523
nan	nan	nan
nan	nan	nan
nan	nan	nan
316.970001	523.660728	548.503174
316.972992	567.288196	568.425537
316.976013	561.501385	550.961182
316.979004	570.708464	570.339966
nan	nan	nan
317.290985	557.266842	567.555176
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
317.929993	551.937094	568.603027
317.933014	542.201681	550.367065
317.934998	592.702479	568.532166
nan	nan	nan
nan	nan	nan
318.727997	552.243593	548.040161
nan	nan	nan
318.733002	594.239825	550.474365
318.735992	570.820752	567.277649
nan	nan	nan
318.886993	545.932011	553.680725
318.890015	528.502818	547.594482
nan	nan	nan
nan	nan	nan
nan	nan	nan
319.205994	521.459123	548.220398
319.208008	537.115241	553.400879
319.210999	580.085993	551.316467
nan	nan	nan
nan	nan	nan
319.364990	544.173908	556.542480
319.367004	552.776476	558.565308
319.369995	599.249572	574.685303
nan	nan	nan
nan	nan	nan
319.842010	540.824489	565.607056
319.843994	539.909568	556.910034
319.846985	569.625408	565.851501
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
320.165009	543.298165	557.978516
nan	nan	nan
nan	nan	nan
320.476990	556.859663	550.075562
nan	nan	nan
320.481995	562.999000	564.737305
320.484985	598.182934	565.387329
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
321.270996	545.724663	547.145752
321.273987	545.448607	552.382690
nan	nan	nan
321.584991	557.612853	546.011292
321.587006	541.837118	548.588623
321.589996	564.120073	564.642700
321.592987	561.770539	559.009033
nan	nan	nan
321.901001	515.770789	544.487671
nan	nan	nan
321.906006	558.237860	559.715820
nan	nan	nan
nan	nan	nan
322.058990	530.695742	550.759277
322.061005	538.925973	551.211548
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
322.848999	540.937535	555.946533
322.851990	566.422472	559.476379
nan	nan	nan
nan	nan	nan
nan	nan	nan
323.164001	560.334736	555.792664
323.166992	549.954206	558.421997
nan	nan	nan
nan	nan	nan
323.319000	555.239146	548.160583
323.321014	568.245472	552.900574
323.324005	560.060818	555.970093
323.326996	580.409466	561.081482
nan	nan	nan
nan	nan	nan
323.479004	579.083879	551.355957
323.480988	629.979144	555.303040
nan	nan	nan
nan	nan	nan
323.946991	541.732936	549.696655
nan	nan	nan
323.951996	571.935190	551.377563
323.954987	552.175915	554.096008
nan	nan	nan
324.417999	527.742023	550.142212
324.420013	550.303230	560.480225
324.423004	581.248154	557.056946
324.424988	603.789091	555.067505
nan	nan	nan
324.574005	552.351123	549.818054
324.576996	554.224707	553.056030
324.579010	538.507282	552.174744
324.582001	579.128949	574.151306
nan	nan	nan
nan	nan	nan
324.890015	544.974589	553.028748
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
325.362000	553.435808	559.846619
325.364014	517.926424	564.818787
nan	nan	nan
nan	nan	nan
325.515015	562.859193	547.716492
325.518005	589.617551	563.891174
nan	nan	nan
nan	nan	nan
325.825012	527.619342	545.781677
325.826996	544.879887	552.460144
325.829987	545.632447	556.139343
nan	nan	nan
326.139008	546.350732	552.038940
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
326.295013	552.392024	553.964966
326.298004	551.622924	553.404358
nan	nan	nan
nan	nan	nan
nan	nan	nan
326.450989	567.707988	546.849487
326.454010	582.823459	551.935669
326.455994	585.406492	561.785522
nan	nan	nan
nan	nan	nan
326.917999	548.801702	557.726379
326.920013	575.069866	562.397095
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
327.381989	535.686789	544.856384
327.384003	571.732894	565.167419
327.386993	534.679505	554.198486
327.389008	519.705755	557.427917
nan	nan	nan
327.536987	549.530518	559.340088
327.539001	599.432308	554.877930
327.541992	595.003222	550.391174
nan	nan	nan
nan	nan	nan
nan	nan	nan
327.694000	605.264719	556.683594
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
328.005005	587.073021	550.120483
328.006989	583.054421	555.984375
328.010010	584.148209	557.820190
nan	nan	nan
328.313995	563.065637	563.217102
328.316986	565.428482	568.900146
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
329.084991	543.807350	546.955505
329.087006	558.930884	548.697571
329.089996	543.320763	560.174500
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
330.166992	561.742503	553.531738
330.171997	572.356789	564.659363
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
331.242004	552.141642	545.323486
nan	nan	nan
331.247009	548.107933	547.697205
nan	nan	nan
331.549011	549.019428	543.631653
331.550995	570.629892	556.124023
331.553986	573.825100	557.121094
nan	nan	nan
nan	nan	nan
332.618988	585.596457	558.802551
332.622009	580.517541	555.872314
nan	nan	nan
nan	nan	nan
nan	nan	nan
335.056000	574.690073	568.879639
nan	nan	nan
nan	nan	nan
nan	nan	nan
335.355988	556.925042	550.067505
335.359009	565.547961	560.555115
nan	nan	nan
nan	nan	nan
335.661011	564.654903	562.442139
nan	nan	nan
nan	nan	nan
nan	nan	nan
336.414001	593.731359	552.021912
336.416992	592.499882	563.805725
nan	nan	nan
nan	nan	nan
nan	nan	nan
337.921997	594.854804	556.839355
337.924011	600.143690	553.373230
nan	nan	nan
339.118011	637.228019	563.863403
339.121002	592.952198	567.539429
339.122986	578.028371	553.185974
nan	nan	nan
339.268005	596.648575	554.849243
339.269989	580.716747	559.099915
339.273010	592.409151	564.604431
nan	nan	nan
nan	nan	nan
nan	nan	nan
339.869995	560.371048	556.973206
nan	nan	nan
340.165985	578.914724	554.344971
nan	nan	nan
nan	nan	nan
340.613007	566.499128	562.375793
340.614990	566.726601	563.823853
nan	nan	nan
341.950012	612.929320	564.688721
341.951996	588.952688	567.052063
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
344.165009	571.068163	565.224243
344.166992	597.150912	562.003662
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
345.195007	595.140969	564.346130
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
348.404999	609.413818	570.748718
nan	nan	nan
nan	nan	nan
348.984985	587.696153	556.147461
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
