Local Time [hour]	OMEGA Normalized Pressure [%]	MCD Normalized Pressure [%]
13.106720	0.020286	-1.430227
13.107340	-4.736726	-1.430822
13.108047	-5.021474	-1.431510
13.108665	-3.533691	-1.432186
13.109373	-4.580287	-1.432908
13.109993	-4.214750	-1.433588
13.110613	-3.736860	-1.434251
13.111234	-4.736443	-1.434955
13.111939	-4.785315	-1.435802
13.112560	-5.175687	-1.436558
13.113173	-4.421262	-1.437226
13.113879	-4.519450	-1.438128
13.114500	-5.124946	-1.438861
13.115113	-5.226283	-1.439568
13.115733	-4.335821	-1.440312
13.116440	-3.996571	-1.441081
13.117060	-4.386324	-1.441815
13.117673	-5.868630	-1.442500
13.118380	-4.281224	-1.443300
13.119000	-4.950629	-1.444021
13.100246	-3.866183	-1.421347
13.102193	-3.298249	-1.424038
13.102906	-4.190987	-1.424997
13.103439	-4.426757	-1.425859
13.104146	-4.597439	-1.427056
13.104767	-4.294920	-1.428019
13.105387	-4.565389	-1.428701
13.106093	-4.975557	-1.429351
13.106712	-5.156277	-1.429969
13.107333	-4.282774	-1.430538
13.108040	-4.824209	-1.431315
13.108660	-5.732118	-1.431956
13.109280	-4.522451	-1.432673
13.109986	-5.029550	-1.433432
13.110607	-4.734348	-1.434143
13.111313	-4.717153	-1.434865
13.111934	-4.377739	-1.435622
13.112547	-4.666259	-1.436354
13.113253	-4.912973	-1.437216
13.113873	-5.122408	-1.437997
13.114492	-4.532047	-1.438705
13.115113	-4.329113	-1.439455
13.115726	-4.394336	-1.440151
13.116432	-4.223999	-1.440925
13.117053	-3.991394	-1.441628
13.117666	-3.405770	-1.442304
13.118373	-3.909061	-1.443133
13.118993	-4.760341	-1.443922
13.119606	-3.872911	-1.444607
13.120314	-4.462958	-1.445383
13.101213	-4.627628	-1.422519
13.101566	-4.254903	-1.423010
13.102186	-4.125241	-1.423940
13.102893	-4.013581	-1.424938
13.103426	-4.476567	-1.425751
13.104134	-5.109856	-1.426826
13.104753	-4.228721	-1.427734
13.105373	-4.434807	-1.428449
13.106087	-4.984570	-1.429104
13.106707	-5.133676	-1.429744
13.107327	-5.016705	-1.430376
13.108033	-5.232841	-1.431141
13.108653	-5.066589	-1.431814
13.109980	-4.624209	-1.433324
13.110600	-4.379304	-1.434004
13.111214	-5.059203	-1.434667
13.111926	-4.174066	-1.435490
13.112539	-4.112333	-1.436255
13.113160	-5.117982	-1.436978
13.113866	-4.966242	-1.437813
13.114487	-4.743560	-1.438528
13.115107	-4.067198	-1.439234
13.115813	-3.629424	-1.440031
13.116426	-3.937323	-1.440761
13.117046	-3.887745	-1.441442
13.117753	-4.567428	-1.442294
13.118366	-5.346488	-1.442978
13.118986	-4.235312	-1.443759
13.119606	-4.693817	-1.444484
13.120306	-4.530675	-1.445267
13.100220	-3.314227	-1.421312
13.101199	-4.121735	-1.422632
13.101553	-3.986799	-1.423092
13.102173	-4.073226	-1.423999
13.102886	-4.377799	-1.424939
13.103413	-4.519582	-1.425679
13.104126	-4.340353	-1.426622
13.104747	-4.453983	-1.427449
13.105366	-4.025549	-1.428240
13.106073	-4.698605	-1.428903
13.106693	-4.343471	-1.429546
13.107313	-4.177413	-1.430203
13.108027	-4.807952	-1.431025
13.108640	-4.686526	-1.431665
13.109352	-5.450825	-1.432464
13.109973	-4.699349	-1.433151
13.110586	-4.757211	-1.433799
13.111300	-4.875089	-1.434610
13.111913	-5.007734	-1.435383
13.112534	-4.127571	-1.436115
13.113239	-5.170401	-1.436953
13.113860	-4.435116	-1.437644
13.114479	-4.414734	-1.438325
13.115100	-4.416750	-1.439022
13.115807	-4.101952	-1.439880
13.116420	-4.088753	-1.440556
13.117040	-3.444130	-1.441304
13.117746	-5.183393	-1.442122
13.118366	-4.992261	-1.442903
13.118980	-5.104273	-1.443610
13.119599	-5.055398	-1.444344
13.120306	-4.251136	-1.445128
13.101540	-4.329587	-1.423209
13.102167	-4.807267	-1.424048
13.102873	-4.954585	-1.424964
13.103407	-3.630228	-1.425596
13.104113	-4.392857	-1.426459
13.104733	-3.580443	-1.427259
13.105360	-4.870407	-1.427910
13.106067	-4.298869	-1.428686
13.106687	-4.838032	-1.429384
13.107306	-4.006595	-1.430073
13.108013	-3.988076	-1.430823
13.108633	-4.074001	-1.431550
13.109340	-4.757634	-1.432347
13.109960	-3.874201	-1.433027
13.110579	-4.815301	-1.433666
13.111286	-4.904663	-1.434486
13.111906	-4.359214	-1.435223
13.112526	-4.273553	-1.435975
13.113146	-4.822360	-1.436765
13.113853	-5.164693	-1.437514
13.114473	-3.728002	-1.438190
13.115093	-4.803702	-1.438869
13.115800	-4.713058	-1.439672
13.116413	-4.212601	-1.440429
13.117033	-4.325689	-1.441152
13.118980	-4.202963	-1.443479
13.119594	-4.091685	-1.444197
13.120299	-4.247108	-1.445008
13.101180	-3.939385	-1.422649
13.101533	-4.611794	-1.423124
13.102154	-4.111509	-1.423917
13.102867	-4.093744	-1.424833
13.103394	-3.775500	-1.425459
13.104107	-4.694761	-1.426287
13.104726	-5.617500	-1.426984
13.105347	-3.830884	-1.427736
13.106060	-4.232494	-1.428488
13.106679	-3.353563	-1.429154
13.108006	-4.699879	-1.430668
13.108626	-3.957272	-1.431397
13.109247	-3.973578	-1.432079
13.109953	-4.227374	-1.432846
13.110573	-5.352503	-1.433543
13.111193	-4.950785	-1.434263
13.111900	-4.328462	-1.435109
13.112519	-4.264327	-1.435838
13.113140	-4.423529	-1.436647
13.113847	-4.537661	-1.437444
13.114467	-4.867199	-1.438095
13.115793	0.319119	-1.439548
13.116413	-4.334474	-1.440282
13.117027	-4.204424	-1.441005
13.117646	-4.934865	-1.441761
13.118973	-6.038347	-1.443364
13.119586	-4.530956	-1.444065
13.100186	-4.196248	-1.421362
13.101167	-4.501147	-1.422525
13.101520	-4.453483	-1.423009
13.102139	-4.938586	-1.423761
13.102854	-3.579145	-1.424719
13.103386	-4.127027	-1.425330
13.104094	-5.021727	-1.426101
13.104720	-4.415540	-1.426813
13.105339	-5.249816	-1.427506
13.106047	-4.132017	-1.428266
13.106667	-4.049179	-1.428938
13.107380	-4.668970	-1.429765
13.107906	-4.659033	-1.430358
13.108620	-4.898292	-1.431261
13.109240	-4.656996	-1.431940
13.109947	-4.780617	-1.432706
13.110566	-0.493677	-1.433403
13.111273	-4.525791	-1.434197
13.111893	-4.760792	-1.434979
13.113132	-4.255274	-1.436546
13.113840	-4.784041	-1.437333
13.117640	-4.425948	-1.441622
13.118346	-5.158625	-1.442452
13.118967	-4.820536	-1.443208
13.119673	-5.074570	-1.444071
13.120293	-4.341502	-1.444769
13.100180	-4.209372	-1.421187
13.101153	-4.795781	-1.422404
13.101513	-4.245173	-1.422838
13.102133	-3.608581	-1.423651
13.102840	-4.511943	-1.424592
13.103374	-4.616140	-1.425179
13.104086	-4.170410	-1.425917
13.104707	-4.164793	-1.426641
13.105327	-4.051236	-1.427314
13.106039	-3.938637	-1.428105
13.106660	-4.446183	-1.428769
13.107280	-4.392106	-1.429485
13.107986	-3.986711	-1.430331
13.108606	-4.570391	-1.431055
13.109320	-4.128883	-1.431876
13.109940	-4.488580	-1.432572
13.110560	-5.138554	-1.433315
13.111266	-3.963946	-1.434077
13.111887	-4.284888	-1.434863
13.112506	-4.501120	-1.435611
13.113127	-4.761302	-1.436423
13.113832	-4.885149	-1.437179
13.114453	-4.488407	-1.437841
13.115072	-4.561560	-1.438495
13.115693	-4.286184	-1.439244
13.117020	-4.187765	-1.440763
13.117726	-3.905738	-1.441652
13.118340	-3.874950	-1.442382
13.118959	-4.082643	-1.443063
13.119667	-4.735815	-1.443889
13.120286	-4.196057	-1.444670
13.100166	-4.098904	-1.421294
13.101147	-4.760250	-1.422527
13.101500	-3.588907	-1.422921
13.102119	-3.788318	-1.423678
13.102833	-4.704583	-1.424514
13.103454	-4.153067	-1.425188
13.104073	-4.433752	-1.425804
13.104700	-4.111088	-1.426493
13.105320	-4.406522	-1.427166
13.106026	-4.856553	-1.427965
13.106560	-4.589963	-1.428534
13.107273	-3.828671	-1.429330
13.107979	-3.915207	-1.430208
13.108600	-4.866034	-1.430931
13.109220	-4.263222	-1.431657
13.109934	-4.412283	-1.432504
13.110553	-4.648786	-1.433201
13.111174	-3.855367	-1.433897
13.111879	-4.358271	-1.434762
13.112500	-4.586701	-1.435472
13.113119	0.878073	-1.436209
13.113827	-4.905789	-1.436998
13.117014	-5.053464	-1.440729
13.117720	-4.535833	-1.441544
13.118959	-5.202242	-1.442958
13.119573	-4.688449	-1.443670
13.100153	-4.675933	-1.421393
13.101133	-4.596399	-1.422618
13.101486	-4.472215	-1.423001
13.102113	-4.653884	-1.423672
13.102819	-4.248313	-1.424433
13.103353	-4.408131	-1.425002
13.104066	-3.786956	-1.425740
13.104687	-4.264508	-1.426378
13.105306	-5.239836	-1.426986
13.106020	-4.841693	-1.427825
13.106640	-4.661610	-1.428472
13.107260	-4.985768	-1.429173
13.107973	-4.271929	-1.430027
13.108593	-4.854382	-1.430784
13.109213	-3.935234	-1.431532
13.109921	-4.570415	-1.432354
13.110539	-4.119844	-1.433110
13.111253	-4.596878	-1.433979
13.111874	-0.041256	-1.434650
13.113113	-4.024648	-1.436015
13.113819	-3.454506	-1.436866
13.114440	-5.125944	-1.437600
13.115059	-4.707024	-1.438302
13.115767	0.296318	-1.439190
13.118333	-4.561133	-1.442146
13.119573	-4.605618	-1.443498
13.120280	-4.210966	-1.444440
13.100140	-4.011538	-1.421420
13.101120	-4.296613	-1.422615
13.101480	-4.212781	-1.422975
13.102186	-4.195682	-1.423677
13.102813	-4.043998	-1.424313
13.103347	-4.118833	-1.424841
13.104053	-4.149345	-1.425576
13.104679	0.125114	-1.426219
13.105300	-4.196123	-1.426870
13.106007	-3.995147	-1.427684
13.106633	-4.761195	-1.428364
13.107340	-4.294474	-1.429175
13.107960	0.996470	-1.429943
13.108586	-5.041279	-1.430670
13.109293	-4.068719	-1.431543
13.109913	-4.742483	-1.432282
13.110533	-4.789152	-1.433013
13.113193	-4.848239	-1.436044
13.113813	-3.679495	-1.436771
13.114433	-4.600127	-1.437495
13.115053	-4.933575	-1.438179
13.115759	-4.583647	-1.439027
13.116293	-5.121568	-1.439653
13.117000	-4.895188	-1.440515
13.117706	-4.737313	-1.441334
13.118327	-3.904193	-1.442054
13.118946	-4.811754	-1.442687
13.119654	-4.580600	-1.443484
13.120273	-5.247223	-1.444277
13.100133	-4.703369	-1.421363
13.101467	-4.279256	-1.422826
13.102086	-4.815024	-1.423476
13.102799	-4.507480	-1.424173
13.103333	-5.216636	-1.424724
13.104047	-3.540910	-1.425443
13.104666	-4.441985	-1.426094
13.105287	-4.132055	-1.426720
13.106000	-4.687072	-1.427520
13.106619	-4.100283	-1.428176
13.107246	-4.782223	-1.428910
13.107953	-4.673768	-1.429807
13.108574	-4.476884	-1.430577
13.109906	-4.057650	-1.432217
13.113806	-4.722371	-1.436676
13.114427	-5.105323	-1.437341
13.116373	-0.303159	-1.439619
13.116993	-4.792684	-1.440368
13.117613	-4.710970	-1.441060
13.118320	-4.431734	-1.441858
13.118940	-4.040534	-1.442579
13.119646	-4.132978	-1.443337
13.120267	-4.926734	-1.444138
13.100034	-4.947189	-1.421207
13.101100	-5.042682	-1.422349
13.101453	-4.662333	-1.422668
13.102079	-4.104607	-1.423352
13.102794	-4.126825	-1.424048
13.103327	-4.473704	-1.424585
13.104033	-4.345268	-1.425305
13.104660	-4.692333	-1.425924
13.105280	-3.857598	-1.426636
13.105992	-4.408104	-1.427400
13.106613	-4.200157	-1.428076
13.107233	-3.847842	-1.428791
13.107946	-5.024628	-1.429715
13.108566	-4.465238	-1.430489
13.109273	-5.416451	-1.431435
13.111140	-0.584879	-1.433705
13.113093	-4.288495	-1.435804
13.113800	-4.099656	-1.436538
13.114420	-4.242993	-1.437273
13.115040	-4.975710	-1.437952
13.115660	-4.638497	-1.438660
13.116366	-4.855759	-1.439561
13.116986	-4.032810	-1.440252
13.117701	-4.373556	-1.441101
13.118320	-3.906140	-1.441812
13.118933	-5.074391	-1.442465
13.119553	-5.011979	-1.443161
13.120267	-5.683956	-1.444060
13.100107	-5.301234	-1.420909
13.101087	-4.063233	-1.421887
13.101446	-4.486161	-1.422255
13.102066	-4.111603	-1.422944
13.102780	-4.503558	-1.423726
13.103313	-4.188762	-1.424310
13.104027	-4.256803	-1.425102
13.104647	-4.028352	-1.425741
13.105273	-4.251299	-1.426482
13.105980	-3.550677	-1.427276
13.106606	-4.290243	-1.427996
13.107226	-3.974122	-1.428717
13.107846	-4.060010	-1.429524
13.108561	-4.068719	-1.430432
13.109179	-4.585484	-1.431264
13.110514	-4.066788	-1.432926
13.113086	-4.588446	-1.435653
13.113707	-4.471212	-1.436344
13.114413	0.374829	-1.437142
13.115740	-4.277986	-1.438725
13.116360	-4.174367	-1.439463
13.116980	-4.491162	-1.440210
13.117599	-4.745277	-1.440923
13.118933	-4.775883	-1.442408
13.100006	-5.003737	-1.420332
13.101079	-4.377922	-1.421420
13.101433	-5.070581	-1.421822
13.102060	-4.602301	-1.422584
13.102766	-4.074373	-1.423430
13.103300	-4.521420	-1.424058
13.104013	-4.560066	-1.424892
13.104640	-4.297343	-1.425624
13.105260	-4.587526	-1.426319
13.105880	-4.020495	-1.427040
13.106593	-4.903344	-1.427917
13.107213	-4.026839	-1.428645
13.107926	-3.696317	-1.429585
13.108546	-5.001296	-1.430367
13.109261	-4.517415	-1.431267
13.109879	-4.064899	-1.432094
13.113167	-4.355116	-1.435646
13.113787	-4.409375	-1.436318
13.114407	-4.415326	-1.437066
13.115026	-5.301338	-1.437806
13.116360	-5.257285	-1.439405
13.116980	-4.166712	-1.440137
13.117599	-5.044940	-1.440849
13.118926	-4.693187	-1.442350
13.100086	-4.641979	-1.419987
13.101067	-4.869780	-1.421007
13.101420	-4.257972	-1.421497
13.102133	-4.543403	-1.422383
13.102760	-4.466630	-1.423191
13.103292	-4.489307	-1.423846
13.104006	-5.073055	-1.424693
13.104627	-4.323884	-1.425473
13.105253	-4.370795	-1.426233
13.105873	-5.040064	-1.426964
13.106586	-5.495464	-1.427808
13.107292	-3.820590	-1.428669
13.107920	-0.289750	-1.429516
13.108540	-4.774184	-1.430337
13.109874	-4.647672	-1.432039
13.111827	-4.796129	-1.434397
13.112446	-5.302259	-1.434927
13.113160	-4.790749	-1.435548
13.113780	-3.955683	-1.436287
13.114400	-4.109340	-1.436985
13.115020	-4.356414	-1.437757
13.117680	-3.915115	-1.440911
13.118299	-3.973674	-1.441598
13.118919	-4.840957	-1.442243
13.100073	-4.933484	-1.419797
13.101053	-4.935133	-1.420850
13.101413	-5.121215	-1.421342
13.102034	-5.680211	-1.422151
13.102747	-4.671343	-1.423076
13.103374	-3.884783	-1.423841
13.103992	-4.671862	-1.424577
13.104619	-5.272580	-1.425368
13.105333	-4.905751	-1.426281
13.105953	-4.563938	-1.427020
13.106573	-3.833785	-1.427750
13.107201	-3.795392	-1.428534
13.107906	-4.400071	-1.429456
13.108533	-4.597544	-1.430319
13.109240	-4.583660	-1.431251
13.109866	-4.900783	-1.432047
13.110487	-0.698095	-1.432886
13.111200	-4.898496	-1.433799
13.111819	-4.885907	-1.434338
13.112440	-0.629020	-1.434913
13.113060	-4.517815	-1.435407
13.113772	-4.371770	-1.436197
13.114393	-5.020454	-1.436960
13.115013	-5.203273	-1.437667
13.115726	-5.183764	-1.438504
13.116966	-4.599141	-1.440029
13.117586	-4.484807	-1.440742
13.118294	-4.385493	-1.441531
13.099974	-4.422907	-1.419537
13.101047	-4.333735	-1.420726
13.101399	-4.806396	-1.421169
13.102026	-4.408953	-1.421994
13.102739	-4.329275	-1.422904
13.103273	-5.237497	-1.423606
13.103987	-4.968354	-1.424485
13.104607	-4.233370	-1.425295
13.105232	-4.675772	-1.426078
13.105947	-3.901111	-1.426946
13.106566	-5.297676	-1.427693
13.107280	-5.005485	-1.428587
13.107900	-4.350096	-1.429438
13.108520	-3.387950	-1.430292
13.109233	-4.364941	-1.431252
13.109853	-4.283527	-1.432061
13.110479	-4.071036	-1.432870
13.111099	-4.436230	-1.433654
13.111814	-4.328052	-1.434317
13.112432	-4.285126	-1.434843
13.113053	-4.847161	-1.435370
13.113767	-4.346416	-1.436116
13.114386	-4.629920	-1.436887
13.115006	-4.563642	-1.437578
13.115720	-5.047930	-1.438321
13.116341	-4.938756	-1.438807
13.116960	-5.178271	-1.439271
13.117580	-4.678367	-1.439728
13.118199	-4.594061	-1.440659
13.100053	2.540553	-1.419536
13.100946	-5.099757	-1.420562
13.101387	-4.444912	-1.421151
13.102013	-4.658248	-1.421919
13.102640	-3.572162	-1.422711
13.103259	-4.813537	-1.423501
13.103973	-4.201397	-1.424440
13.104600	-1.280329	-1.425223
13.105220	-3.809578	-1.426029
13.105932	-5.071121	-1.426848
13.106560	-3.811966	-1.427611
13.107266	-4.443223	-1.428478
13.107893	-4.733361	-1.429360
13.108513	-4.194884	-1.430162
13.109140	-4.529104	-1.430990
13.109846	-4.781922	-1.431946
13.110473	-4.306481	-1.432722
13.111094	-3.949495	-1.433507
13.111806	-4.219632	-1.434186
13.112427	-4.242664	-1.434716
13.113047	-4.918940	-1.435285
13.113759	-5.226466	-1.436041
13.114380	-4.834384	-1.436748
13.115000	-5.605939	-1.437528
13.115713	-4.780287	-1.437997
13.116333	-4.980519	-1.437905
13.116954	0.641963	-1.437756
13.117666	-4.579017	-1.438034
13.100039	-4.733235	-1.419522
13.101019	-4.898334	-1.420670
13.101379	-4.373557	-1.421124
13.102000	-4.199052	-1.421882
13.102713	-4.300461	-1.422753
13.103253	-4.281874	-1.423387
13.103966	-4.677037	-1.424351
13.104587	-4.411776	-1.425175
13.105213	-4.186169	-1.425964
13.105927	-5.036311	-1.426775
13.106546	-4.384630	-1.427561
13.107173	-3.956658	-1.428318
13.107880	-4.313041	-1.429232
13.108506	-4.742664	-1.430057
13.109840	-4.062456	-1.431782
13.111174	-4.037521	-1.433476
13.111794	-4.549259	-1.434057
13.112419	-5.635892	-1.434629
13.113040	-4.614344	-1.435209
13.113753	-4.853533	-1.435984
13.114993	-4.523088	-1.437446
13.116327	-4.800325	-1.436993
13.116946	-4.229007	-1.436321
13.117660	-4.199841	-1.436244
13.100026	-5.356428	-1.419492
13.101013	-2.991240	-1.420692
13.101366	-4.262154	-1.421113
13.101993	-4.670322	-1.421865
13.102707	-5.759120	-1.422701
13.103333	-4.050878	-1.423496
13.103953	-4.973774	-1.424265
13.104580	-5.215265	-1.425083
13.105200	-4.419524	-1.425889
13.105913	-5.088883	-1.426701
13.106540	-4.896151	-1.427465
13.107160	-2.388569	-1.428232
13.107874	-2.901987	-1.429129
13.108500	-4.863130	-1.429901
13.109119	-5.251841	-1.430675
13.109833	-4.903463	-1.431653
13.110454	-5.087340	-1.432470
13.111080	-4.035625	-1.433317
13.111787	-5.116883	-1.434072
13.112500	-5.167876	-1.434723
13.113119	-2.644279	-1.435326
13.113747	-3.762614	-1.435989
13.114986	-5.114140	-1.437459
13.115700	-5.444274	-1.437782
13.116320	-5.962958	-1.437490
13.116946	-4.695661	-1.437254
13.117566	-5.643004	-1.437222
13.118273	-4.384265	-1.439172
13.100019	-4.989905	-1.419470
13.101000	-4.323646	-1.420677
13.101353	-4.967024	-1.421089
13.101979	-0.593507	-1.421875
13.102693	-1.113289	-1.422718
13.103233	-2.895283	-1.423371
13.103946	-4.283275	-1.424258
13.104567	-5.588864	-1.425033
13.105193	-0.062678	-1.425807
13.105906	-4.308611	-1.426644
13.106526	-5.070860	-1.427383
13.107153	-4.578265	-1.428162
13.107866	-3.949235	-1.429010
13.108486	-4.604412	-1.429754
13.109114	-5.036800	-1.430492
13.109827	-3.974058	-1.431515
13.110446	-4.651574	-1.432405
13.111159	-3.590769	-1.433413
13.111780	-2.191740	-1.434067
13.112407	-2.545123	-1.434698
13.113113	-2.405537	-1.435420
13.113740	-1.753790	-1.436081
13.114360	-3.165624	-1.436769
13.114980	-1.295252	-1.437489
13.115693	-5.502420	-1.438063
13.116313	-4.801149	-1.438298
13.116940	0.553362	-1.438538
13.117559	-4.824753	-1.438953
13.100006	-4.864386	-1.419410
13.100986	-4.187752	-1.420662
13.101347	-4.434176	-1.421098
13.101974	-5.308122	-1.421860
13.102687	-5.113740	-1.422718
13.103220	-4.613370	-1.423348
13.103932	-2.501891	-1.424217
13.104559	-4.589596	-1.424951
13.105180	-5.445755	-1.425710
13.105893	-4.472950	-1.426594
13.106520	-4.667681	-1.427333
13.107146	-5.322627	-1.428084
13.107853	-4.493835	-1.428859
13.108479	-5.370352	-1.429567
13.109193	-4.429365	-1.430369
13.109814	-5.300866	-1.431347
13.110527	-4.744115	-1.432449
13.111059	-4.713782	-1.433281
13.111773	-5.204518	-1.434095
13.112399	-5.356186	-1.434699
13.113020	-5.054833	-1.435371
13.113733	0.442214	-1.436112
13.114353	-5.022718	-1.436818
13.114973	-4.560463	-1.437477
13.115686	-4.539399	-1.438214
13.116306	-4.450057	-1.438862
13.116933	-5.051241	-1.439479
13.117553	-3.541727	-1.440160
13.099993	-4.266931	-1.419381
13.100980	-4.714528	-1.420614
13.101333	-3.916868	-1.421042
13.101960	-5.180263	-1.421783
13.102674	-4.794187	-1.422675
13.103207	-4.296703	-1.423315
13.103927	-4.533025	-1.424167
13.104546	-5.199132	-1.424889
13.105173	-4.814612	-1.425644
13.105886	-4.790287	-1.426513
13.106514	-4.618315	-1.427252
13.107133	-4.338228	-1.428002
13.107846	-4.273594	-1.428775
13.108473	-5.535770	-1.429479
13.109187	-4.875079	-1.430286
13.110433	-4.676074	-1.432090
13.111053	-4.240156	-1.433016
13.111767	-4.032423	-1.433880
13.112386	-4.500289	-1.434613
13.113012	-4.529403	-1.435311
13.113633	-3.750701	-1.435983
13.114347	-4.826191	-1.436695
13.114967	-4.413831	-1.437350
13.115680	-4.514838	-1.438092
13.116300	-4.669087	-1.438776
13.116926	-4.897544	-1.439434
13.099894	-4.486376	-1.419186
13.100966	-5.003924	-1.420504
13.101319	-3.982870	-1.420883
13.101946	-4.791536	-1.421667
13.102666	-4.198452	-1.422592
13.103199	-5.073739	-1.423208
13.103913	-4.778355	-1.424093
13.104540	-4.612993	-1.424832
13.105253	-3.779962	-1.425685
13.105880	-5.220271	-1.426472
13.106501	-4.903602	-1.427195
13.107213	-5.391920	-1.428007
13.107840	-4.568040	-1.428734
13.108459	-4.826233	-1.429389
13.109086	-4.639304	-1.430099
13.109800	-5.325320	-1.431074
13.110420	-4.651031	-1.431862
13.111046	-4.142526	-1.432724
13.111759	-2.820801	-1.433674
13.112380	-2.202182	-1.434480
13.113007	-0.339151	-1.435283
13.113720	-4.717450	-1.436067
13.114340	-4.040143	-1.436684
13.115053	-3.608046	-1.437342
13.115673	-4.113854	-1.437962
13.116300	-4.272434	-1.438640
13.099974	-5.292304	-1.419211
13.100953	-4.162686	-1.420337
13.101314	-3.987621	-1.420797
13.101940	0.607855	-1.421567
13.102654	-5.462132	-1.422500
13.103186	-5.476482	-1.423159
13.103900	-4.922742	-1.424036
13.104527	-4.670656	-1.424745
13.105153	-3.932147	-1.425487
13.105866	-5.185329	-1.426373
13.106493	-5.264207	-1.427129
13.107113	-4.073723	-1.427869
13.107833	-1.907183	-1.428634
13.108454	-4.737892	-1.429350
13.109080	-4.835680	-1.430034
13.109793	-4.541519	-1.430910
13.110413	-4.342240	-1.431719
13.111040	-4.643533	-1.432521
13.111753	-4.058442	-1.433493
13.112373	-3.617991	-1.434319
13.112999	-2.799961	-1.435215
13.113713	-2.307788	-1.436030
13.114333	-4.427584	-1.436605
13.114952	-4.744703	-1.437195
13.115581	-4.478088	-1.437820
13.099959	-5.112762	-1.419059
13.100940	-4.319774	-1.420155
13.101300	-4.534363	-1.420606
13.101927	-4.947881	-1.421404
13.102640	-5.072717	-1.422283
13.103180	-2.592403	-1.422919
13.103893	-5.080855	-1.423790
13.104520	-4.890017	-1.424548
13.105141	-5.139663	-1.425278
13.105853	-4.561720	-1.426147
13.106480	-4.488130	-1.426927
13.107106	-3.549198	-1.427676
13.107820	-4.071479	-1.428543
13.108446	-5.277738	-1.429243
13.109067	-3.325131	-1.429944
13.109779	-3.897048	-1.430810
13.110407	-4.789923	-1.431529
13.111119	-3.062132	-1.432381
13.111740	-2.441103	-1.433208
13.112367	-4.480048	-1.434180
13.112987	-5.353638	-1.435118
13.113699	-3.147811	-1.435991
13.114326	-2.798970	-1.436576
13.115040	-4.739442	-1.437317
13.099946	-5.190124	-1.418934
13.100933	-5.571900	-1.420026
13.101287	-4.505685	-1.420453
13.101913	-4.608576	-1.421226
13.102633	-4.839244	-1.422079
13.103167	-4.877306	-1.422704
13.103880	-4.555393	-1.423552
13.104506	-4.899219	-1.424310
13.105133	-4.766070	-1.425061
13.105846	-4.586323	-1.426002
13.106473	-4.664765	-1.426760
13.107100	-4.381454	-1.427551
13.107814	-5.107038	-1.428411
13.108433	-0.131125	-1.429138
13.109059	-4.474238	-1.429865
13.109773	-4.791411	-1.430651
13.110399	-4.543158	-1.431366
13.111020	-4.853341	-1.432083
13.111732	-4.724391	-1.433088
13.112360	-4.518994	-1.434014
13.113072	-5.019887	-1.435161
13.113693	-4.963358	-1.435933
13.114320	-5.230972	-1.436553
13.099933	-5.446058	-1.418791
13.100920	-5.013980	-1.419897
13.101280	-5.112424	-1.420297
13.101906	-5.437864	-1.421059
13.102619	-5.439440	-1.421878
13.103153	-4.643981	-1.422544
13.103872	-5.399403	-1.423438
13.104500	-4.916688	-1.424210
13.105120	-4.684100	-1.424978
13.105840	-4.207689	-1.425894
13.106460	-4.584720	-1.426701
13.107180	-4.809134	-1.427592
13.107800	-4.118226	-1.428322
13.108426	-5.125861	-1.429037
13.109054	-4.734196	-1.429831
13.109767	-4.343950	-1.430607
13.110394	-4.382918	-1.431302
13.111107	-4.747063	-1.432060
13.113067	-4.966265	-1.434950
13.113686	-3.925261	-1.435693
13.114313	-5.194632	-1.436339
13.099927	-5.812261	-1.418636
13.100906	-5.540121	-1.419809
13.101267	-4.881360	-1.420233
13.101893	-5.094076	-1.420944
13.102606	-5.119855	-1.421757
13.103147	-5.747304	-1.422369
13.103859	-5.463604	-1.423336
13.104486	-5.667900	-1.424161
13.105113	-5.140040	-1.424942
13.105827	-3.197428	-1.425841
13.106453	-5.849233	-1.426655
13.107080	-2.900909	-1.427380
13.107793	-4.123839	-1.428233
13.108506	-4.004309	-1.429093
13.109047	-4.903531	-1.429742
13.109759	-4.211916	-1.430542
13.110380	-4.398045	-1.431228
13.111007	-4.612355	-1.431898
13.111720	-4.521712	-1.432847
13.112347	-2.781387	-1.433775
13.112967	-4.031766	-1.434642
13.113680	-4.476206	-1.435471
13.099914	-5.110771	-1.418483
13.100899	-3.299357	-1.419721
13.101254	-5.732788	-1.420097
13.101880	-4.351729	-1.420822
13.102600	-4.194476	-1.421650
13.103133	-5.107119	-1.422268
13.103853	-5.388967	-1.423283
13.104480	-5.014632	-1.424121
13.105100	-4.378074	-1.424954
13.105820	-5.566579	-1.425797
13.106446	-5.146310	-1.426584
13.107160	-2.845703	-1.427414
13.108406	-2.304535	-1.428903
13.109127	-5.048790	-1.429765
13.109746	-4.543690	-1.430439
13.110373	-4.705198	-1.431177
13.111086	-4.088230	-1.431918
13.111712	-5.821866	-1.432767
13.112339	-4.831084	-1.433601
13.113053	-4.578868	-1.434598
13.113673	-4.569448	-1.435333
13.099899	-5.376219	-1.418369
13.100886	-4.800549	-1.419608
13.101246	-4.493863	-1.420005
13.101872	-4.413043	-1.420747
13.102587	-4.789922	-1.421515
13.103127	-4.792863	-1.422213
13.103840	-4.600626	-1.423142
13.104466	-5.253914	-1.424007
13.105180	-5.357066	-1.424924
13.105806	-4.362120	-1.425656
13.106433	-4.500316	-1.426420
