Ls [Deg]	OMEGA pressure [Pa]	MCD pressure [Pa]
279.222992	549.541509	578.994263
nan	nan	nan
279.230011	548.015119	586.783447
nan	nan	nan
nan	nan	nan
nan	nan	nan
279.571014	529.695200	570.587524
nan	nan	nan
279.578003	539.132676	588.359680
nan	nan	nan
279.744995	543.580941	572.289185
279.747986	535.042031	568.116394
279.752014	548.435376	589.910217
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.092987	532.143982	568.983337
280.096008	544.805406	577.181763
280.100006	534.322626	580.725647
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.266998	545.760569	569.200195
280.273987	529.731001	568.624329
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.614014	529.068610	562.008606
280.617004	513.990058	559.484741
280.622009	527.471501	576.467224
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.789001	542.424546	568.824829
280.790985	542.844925	573.453125
280.795013	541.895218	587.782898
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
280.962006	540.272986	573.502136
280.968994	538.754428	582.444885
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
281.308990	539.641225	567.926941
281.312012	533.616465	568.487976
281.316010	542.817347	583.913818
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
281.483002	529.223237	564.886658
nan	nan	nan
281.489990	546.853330	587.765381
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.179993	533.629342	566.680359
282.183990	536.611333	568.771606
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.350006	527.818625	567.615173
282.352997	536.675141	570.946838
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.523010	532.494586	560.550476
282.526001	522.885200	550.987915
282.529999	529.193252	571.803894
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
282.869995	536.727167	574.102051
282.872986	535.490577	573.375732
282.877014	536.236962	590.246033
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.216003	530.789553	561.979675
283.218994	517.817940	558.630249
283.222992	536.505017	585.832642
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.562012	534.349598	571.087708
283.565002	513.695165	558.607361
283.569000	540.689885	580.391602
283.574005	632.481271	595.438965
nan	nan	nan
nan	nan	nan
nan	nan	nan
283.734985	544.244513	574.652832
283.738007	522.475829	553.008423
283.742004	519.133405	559.229980
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
284.772003	543.359774	569.635803
284.774994	534.111470	567.023743
284.778992	544.774152	581.940735
nan	nan	nan
nan	nan	nan
nan	nan	nan
284.946991	548.317243	575.731750
284.951996	477.646588	561.727722
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.292999	514.940252	560.142944
285.296997	538.601482	585.595825
285.300995	545.354557	591.146851
nan	nan	nan
nan	nan	nan
285.634003	535.671904	573.391174
285.636993	523.619482	563.421265
285.641998	511.559941	562.898254
nan	nan	nan
nan	nan	nan
nan	nan	nan
285.979004	533.693470	561.705444
285.981995	524.801811	558.035156
285.985992	525.690669	564.024170
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.152008	538.510449	564.946533
286.153992	530.528373	566.581482
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.502991	535.384641	571.821777
286.506989	557.666072	596.793457
nan	nan	nan
nan	nan	nan
286.667999	528.828743	564.394409
286.670990	541.329759	567.140198
286.674988	552.002564	580.499817
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
286.842987	538.875111	573.476562
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
287.355988	537.379568	569.357483
287.359009	516.695109	557.643066
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
287.873993	518.533715	555.979370
287.877991	528.734694	564.969055
nan	nan	nan
288.214996	518.074659	558.931519
288.217987	510.207274	547.428345
288.221985	517.322825	550.938538
288.226013	569.228288	591.689453
nan	nan	nan
nan	nan	nan
nan	nan	nan
288.731995	545.935984	569.942505
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
289.079010	529.031012	568.787720
289.083008	541.175309	583.960144
nan	nan	nan
nan	nan	nan
nan	nan	nan
289.246002	529.269518	564.260315
289.250000	504.451901	572.338806
289.255005	589.884831	587.911133
nan	nan	nan
289.929993	535.398051	562.696045
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.273010	546.731148	571.846741
290.277008	543.206710	577.323669
290.281006	571.018790	596.677490
nan	nan	nan
nan	nan	nan
290.444000	541.216721	566.028625
290.447998	556.677676	582.111267
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.786011	506.343042	553.673035
290.790009	510.994725	548.430054
290.794006	547.636254	581.641113
nan	nan	nan
nan	nan	nan
nan	nan	nan
290.955994	527.871271	556.373230
290.959991	529.375953	568.905640
290.964996	546.570818	583.372437
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.127014	530.635792	563.954590
291.131012	530.438329	563.118286
291.135010	563.850195	587.053406
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.467987	538.052289	568.890503
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.639008	522.744010	552.487122
291.643005	528.539113	558.963379
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
291.988007	545.000567	576.846191
nan	nan	nan
nan	nan	nan
292.320007	535.910831	564.142212
292.325012	531.234055	567.885193
292.329010	557.247923	592.732300
nan	nan	nan
nan	nan	nan
nan	nan	nan
292.661011	525.218952	558.877197
292.665009	509.210450	548.055054
292.669006	543.305007	582.517883
nan	nan	nan
nan	nan	nan
nan	nan	nan
293.850006	542.234026	555.011780
293.855011	523.699258	551.176331
293.859009	541.113282	569.463928
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.019989	544.681894	565.088196
294.023987	558.331655	566.630188
294.028015	562.133528	587.804749
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.190002	547.022897	563.200439
294.194000	541.636872	562.238464
294.197998	550.316285	577.369324
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.359009	540.059011	568.447510
294.363007	524.716134	550.624329
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
294.697998	517.847529	553.998596
294.707001	536.929293	579.004395
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.036987	534.233523	560.062622
295.040985	524.143095	552.609192
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.376007	519.321225	549.083008
295.380005	523.194499	557.600769
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
295.882996	529.468137	557.627930
295.886993	531.553650	566.421875
295.890991	544.125372	584.842896
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.052002	535.316544	558.845703
296.056000	508.318708	555.364929
296.059998	554.312810	579.820435
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.394012	504.401484	546.260437
296.398010	529.214361	574.094788
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
296.566986	575.054815	581.561584
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.233002	530.397311	553.011597
297.237000	535.960625	561.052917
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.402008	528.399598	556.213318
297.406006	534.796412	545.963867
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
297.574005	525.199589	549.179199
297.579010	539.355179	565.431763
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.075012	537.997083	567.570496
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
298.579010	525.695594	560.132629
298.583008	489.882358	560.825256
298.588013	536.347202	565.867920
298.589996	551.923271	580.368042
nan	nan	nan
nan	nan	nan
298.915009	536.891850	553.224426
298.919006	512.286311	553.761719
298.923004	568.046391	583.868225
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.417999	552.113242	558.315369
299.421997	545.480983	568.073730
299.425995	561.553089	571.408020
nan	nan	nan
nan	nan	nan
nan	nan	nan
299.585999	537.462548	562.981506
299.589996	537.825530	563.708496
299.593994	560.372022	591.895325
299.596985	554.455588	583.347900
nan	nan	nan
nan	nan	nan
300.756989	545.754835	557.478027
300.761993	535.180874	565.467957
300.765991	560.980854	577.911316
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
301.929993	512.185505	546.130188
301.933990	545.784948	569.047302
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.096985	545.474270	563.994934
302.101013	524.248234	571.225647
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.259003	551.702036	564.697571
302.263000	476.287437	562.637146
nan	nan	nan
302.269989	555.057676	574.020752
nan	nan	nan
nan	nan	nan
302.592010	543.196338	560.963074
302.596008	525.392941	562.112305
302.601013	548.588241	568.826355
nan	nan	nan
nan	nan	nan
nan	nan	nan
302.759003	535.060107	560.422974
nan	nan	nan
nan	nan	nan
nan	nan	nan
303.424011	518.797396	554.138855
303.428009	531.228786	556.797424
303.432007	547.807839	572.815918
nan	nan	nan
303.589996	526.538292	558.841064
303.593994	531.159429	551.651245
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.256989	541.791588	561.486572
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.419006	520.274957	553.785767
304.423004	534.405327	560.777832
304.427002	497.393011	566.069214
nan	nan	nan
nan	nan	nan
304.584991	511.848662	551.261292
304.588989	530.910471	547.103516
nan	nan	nan
nan	nan	nan
nan	nan	nan
304.915985	529.354335	555.937073
304.920990	513.018947	540.639404
nan	nan	nan
nan	nan	nan
305.246002	510.334283	549.900269
305.251007	530.160047	554.137573
305.255005	553.748762	572.824951
nan	nan	nan
nan	nan	nan
305.411987	526.284388	562.129211
nan	nan	nan
nan	nan	nan
nan	nan	nan
305.742004	512.842726	552.480225
305.746002	540.408085	559.046753
305.750000	552.504474	569.388000
nan	nan	nan
nan	nan	nan
305.907013	569.109276	566.347595
nan	nan	nan
305.915009	524.084788	557.512817
305.917999	546.434768	568.168518
nan	nan	nan
306.071991	525.510464	550.519470
306.075989	539.638197	559.844360
nan	nan	nan
nan	nan	nan
nan	nan	nan
306.566986	523.093315	556.955872
306.571014	542.193959	559.077271
nan	nan	nan
nan	nan	nan
nan	nan	nan
306.899994	532.710788	555.054077
nan	nan	nan
306.907013	547.824055	580.859314
nan	nan	nan
307.226013	529.318136	558.770508
307.230988	507.290152	549.477600
nan	nan	nan
nan	nan	nan
nan	nan	nan
307.394012	523.419234	548.953491
307.398010	532.996271	560.164062
nan	nan	nan
nan	nan	nan
308.210999	528.970498	547.560974
308.214996	533.356075	550.268799
nan	nan	nan
nan	nan	nan
nan	nan	nan
308.539001	532.713065	555.985779
308.542999	531.043603	555.674072
308.549988	552.745117	583.268372
309.684998	519.411249	549.732117
309.688995	533.378637	554.980957
nan	nan	nan
nan	nan	nan
nan	nan	nan
309.848999	552.124783	552.158386
309.852997	555.288250	561.181763
309.856995	556.693580	568.280457
309.859985	571.112769	581.175964
nan	nan	nan
310.174988	531.222522	566.320801
nan	nan	nan
nan	nan	nan
310.186005	539.790701	572.499756
nan	nan	nan
310.501007	537.143549	552.413452
310.506012	534.142749	560.181213
310.510010	543.641035	568.495422
310.511993	537.934658	581.746826
nan	nan	nan
nan	nan	nan
311.157013	538.330557	561.218628
311.161987	547.867537	559.257812
nan	nan	nan
nan	nan	nan
nan	nan	nan
311.321991	501.845967	555.104248
311.326996	542.586260	564.614441
nan	nan	nan
311.641998	531.902201	552.601013
311.645996	540.031232	556.620178
311.649994	538.272228	567.852661
311.652008	542.609910	575.009216
nan	nan	nan
311.803986	488.479668	545.754333
311.808014	527.992269	557.688782
nan	nan	nan
nan	nan	nan
312.128998	527.588842	550.985535
312.131989	517.147270	555.006042
nan	nan	nan
nan	nan	nan
312.140015	514.024657	575.184143
nan	nan	nan
312.459015	444.782077	539.249084
312.462006	549.620309	573.776001
312.463989	567.848846	580.020020
nan	nan	nan
312.781006	521.829037	545.021667
312.782990	514.945773	554.656616
312.786011	533.119656	564.261353
nan	nan	nan
313.102997	458.428982	559.185669
nan	nan	nan
nan	nan	nan
313.109985	480.413898	555.656067
313.113007	524.036289	577.466248
nan	nan	nan
313.914001	513.080928	547.617188
313.915985	514.721580	543.149719
nan	nan	nan
313.921997	560.348146	572.653076
nan	nan	nan
314.398010	491.472369	552.587708
314.401001	516.361904	552.439453
nan	nan	nan
nan	nan	nan
nan	nan	nan
315.204010	513.639290	552.239563
315.205994	523.229527	554.347168
315.209015	514.537039	560.380005
315.212006	552.723894	572.512146
nan	nan	nan
316.329010	501.339413	550.515381
316.332001	526.136711	558.120422
316.334015	531.275823	561.760986
nan	nan	nan
nan	nan	nan
nan	nan	nan
316.812988	527.962063	550.311523
nan	nan	nan
nan	nan	nan
nan	nan	nan
316.970001	483.181999	548.503174
316.972992	534.666849	568.425537
316.976013	514.467199	550.961182
316.979004	568.909350	570.339966
nan	nan	nan
317.290985	502.498076	567.555176
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
317.929993	528.963203	568.603027
317.933014	522.818202	550.367065
317.934998	546.337278	568.532166
nan	nan	nan
nan	nan	nan
318.727997	501.755716	548.040161
nan	nan	nan
318.733002	514.287227	550.474365
318.735992	531.513785	567.277649
nan	nan	nan
318.886993	507.619385	553.680725
318.890015	525.833794	547.594482
nan	nan	nan
nan	nan	nan
nan	nan	nan
319.205994	511.407250	548.220398
319.208008	517.368382	553.400879
319.210999	532.584678	551.316467
nan	nan	nan
nan	nan	nan
319.364990	525.028383	556.542480
319.367004	534.730262	558.565308
319.369995	550.266697	574.685303
nan	nan	nan
nan	nan	nan
319.842010	518.405107	565.607056
319.843994	529.059019	556.910034
319.846985	538.878172	565.851501
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
320.165009	516.721390	557.978516
nan	nan	nan
nan	nan	nan
320.476990	524.408265	550.075562
nan	nan	nan
320.481995	531.187651	564.737305
320.484985	530.458080	565.387329
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
321.270996	524.576359	547.145752
321.273987	497.263852	552.382690
nan	nan	nan
321.584991	514.786872	546.011292
321.587006	529.566273	548.588623
321.589996	549.142922	564.642700
321.592987	543.866325	559.009033
nan	nan	nan
321.901001	498.893273	544.487671
nan	nan	nan
321.906006	527.877794	559.715820
nan	nan	nan
nan	nan	nan
322.058990	510.455224	550.759277
322.061005	536.946495	551.211548
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
322.848999	539.769651	555.946533
322.851990	537.461767	559.476379
nan	nan	nan
nan	nan	nan
nan	nan	nan
323.164001	546.150170	555.792664
323.166992	531.950501	558.421997
nan	nan	nan
nan	nan	nan
323.319000	529.721443	548.160583
323.321014	543.879937	552.900574
323.324005	530.463139	555.970093
323.326996	552.271325	561.081482
nan	nan	nan
nan	nan	nan
323.479004	536.963049	551.355957
323.480988	553.808190	555.303040
nan	nan	nan
nan	nan	nan
323.946991	533.301116	549.696655
nan	nan	nan
323.951996	528.813769	551.377563
323.954987	504.106134	554.096008
nan	nan	nan
324.417999	520.576715	550.142212
324.420013	548.787899	560.480225
324.423004	551.847688	557.056946
324.424988	586.209509	555.067505
nan	nan	nan
324.574005	527.095644	549.818054
324.576996	544.797331	553.056030
324.579010	511.270660	552.174744
324.582001	559.546635	574.151306
nan	nan	nan
nan	nan	nan
324.890015	546.886819	553.028748
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
325.362000	545.119351	559.846619
325.364014	520.661450	564.818787
nan	nan	nan
nan	nan	nan
325.515015	530.826356	547.716492
325.518005	551.280720	563.891174
nan	nan	nan
nan	nan	nan
325.825012	522.103754	545.781677
325.826996	546.543158	552.460144
325.829987	544.086452	556.139343
nan	nan	nan
326.139008	544.455422	552.038940
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
326.295013	548.841986	553.964966
326.298004	542.172203	553.404358
nan	nan	nan
nan	nan	nan
nan	nan	nan
326.450989	538.966536	546.849487
326.454010	523.900909	551.935669
326.455994	561.340918	561.785522
nan	nan	nan
nan	nan	nan
326.917999	543.679653	557.726379
326.920013	561.471922	562.397095
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
327.381989	531.553720	544.856384
327.384003	571.909005	565.167419
327.386993	537.093289	554.198486
327.389008	519.286321	557.427917
nan	nan	nan
327.536987	536.367497	559.340088
327.539001	556.679790	554.877930
327.541992	543.787208	550.391174
nan	nan	nan
nan	nan	nan
nan	nan	nan
327.694000	553.137758	556.683594
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
328.005005	547.924499	550.120483
328.006989	535.339960	555.984375
328.010010	560.432741	557.820190
nan	nan	nan
328.313995	557.489320	563.217102
328.316986	559.249820	568.900146
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
329.084991	543.307731	546.955505
329.087006	559.996754	548.697571
329.089996	546.483059	560.174500
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
330.166992	560.770046	553.531738
330.171997	570.651726	564.659363
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
331.242004	549.684371	545.323486
nan	nan	nan
331.247009	536.940059	547.697205
nan	nan	nan
331.549011	551.148838	543.631653
331.550995	555.963661	556.124023
331.553986	555.793091	557.121094
nan	nan	nan
nan	nan	nan
332.618988	562.754915	558.802551
332.622009	562.375279	555.872314
nan	nan	nan
nan	nan	nan
nan	nan	nan
335.056000	563.919598	568.879639
nan	nan	nan
nan	nan	nan
nan	nan	nan
335.355988	554.248066	550.067505
335.359009	567.666632	560.555115
nan	nan	nan
nan	nan	nan
335.661011	553.196637	562.442139
nan	nan	nan
nan	nan	nan
nan	nan	nan
336.414001	565.455853	552.021912
336.416992	561.556352	563.805725
nan	nan	nan
nan	nan	nan
nan	nan	nan
337.921997	569.907009	556.839355
337.924011	585.241066	553.373230
nan	nan	nan
nan	nan	nan
339.118011	638.728253	563.863403
339.121002	594.258035	567.539429
339.122986	579.208397	553.185974
nan	nan	nan
339.268005	586.853041	554.849243
339.269989	572.775981	559.099915
339.273010	587.918582	564.604431
nan	nan	nan
nan	nan	nan
nan	nan	nan
339.869995	544.612868	556.973206
nan	nan	nan
340.165985	579.987776	554.344971
nan	nan	nan
nan	nan	nan
340.613007	568.452962	562.375793
340.614990	566.933158	563.823853
nan	nan	nan
341.950012	565.634490	564.688721
341.951996	568.572580	567.052063
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
344.165009	559.710161	565.224243
344.166992	596.818221	562.003662
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
345.195007	593.077452	564.346130
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
348.404999	601.790705	570.748718
nan	nan	nan
nan	nan	nan
348.984985	584.595263	556.147461
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
